"official_district";"district";"gender";"nationality";"age";"quantity"
"Spandau";"Spandau";"m";"D";"35_40";"733"
"Spandau";"Spandau";"m";"D";"40_45";"1093"
"Spandau";"Spandau";"m";"D";"45_50";"1240"
"Spandau";"Spandau";"m";"D";"50_55";"1197"
"Spandau";"Spandau";"m";"D";"55_60";"908"
"Spandau";"Spandau";"m";"D";"60_65";"795"
"Spandau";"Spandau";"m";"D";"65_70";"781"
"Spandau";"Spandau";"m";"D";"70_75";"787"
"Spandau";"Spandau";"m";"D";"75_80";"445"
"Spandau";"Spandau";"m";"D";"80_85";"242"
"Spandau";"Spandau";"m";"D";"85_90";"117"
"Spandau";"Spandau";"m";"D";"90_95";"36"
"Spandau";"Spandau";"m";"D";"95 und älter";"13"
"Spandau";"Spandau";"f";"A";"00_05";"51"
"Spandau";"Spandau";"f";"A";"05_10";"54"
"Spandau";"Spandau";"f";"A";"10_15";"76"
"Spandau";"Spandau";"f";"A";"15_20";"152"
"Spandau";"Spandau";"f";"A";"20_25";"196"
"Spandau";"Spandau";"f";"A";"25_30";"223"
"Spandau";"Spandau";"f";"A";"30_35";"270"
"Spandau";"Spandau";"f";"A";"35_40";"248"
"Spandau";"Spandau";"f";"A";"40_45";"268"
"Spandau";"Spandau";"f";"A";"45_50";"237"
"Spandau";"Spandau";"f";"A";"50_55";"177"
"Spandau";"Spandau";"f";"A";"55_60";"188"
"Spandau";"Spandau";"f";"A";"60_65";"165"
"Spandau";"Spandau";"f";"A";"65_70";"114"
"Spandau";"Spandau";"f";"A";"70_75";"52"
"Spandau";"Spandau";"f";"A";"75_80";"40"
"Spandau";"Spandau";"f";"A";"80_85";"7"
"Spandau";"Spandau";"f";"A";"85_90";"16"
"Spandau";"Spandau";"f";"A";"90_95";"3"
"Spandau";"Spandau";"f";"D";"00_05";"706"
"Spandau";"Spandau";"f";"D";"05_10";"562"
"Spandau";"Spandau";"f";"D";"10_15";"583"
"Spandau";"Spandau";"f";"D";"15_20";"636"
"Spandau";"Spandau";"f";"D";"20_25";"1228"
"Spandau";"Spandau";"f";"D";"25_30";"1141"
"Spandau";"Spandau";"f";"D";"30_35";"911"
"Spandau";"Spandau";"f";"D";"35_40";"724"
"Spandau";"Spandau";"f";"D";"40_45";"916"
"Spandau";"Spandau";"f";"D";"45_50";"1241"
"Spandau";"Spandau";"f";"D";"50_55";"1082"
"Spandau";"Spandau";"f";"D";"55_60";"964"
"Spandau";"Spandau";"f";"D";"60_65";"867"
"Spandau";"Spandau";"f";"D";"65_70";"750"
"Spandau";"Spandau";"f";"D";"70_75";"916"
"Spandau";"Spandau";"f";"D";"75_80";"681"
"Spandau";"Spandau";"f";"D";"80_85";"495"
"Spandau";"Spandau";"f";"D";"85_90";"358"
"Spandau";"Spandau";"f";"D";"90_95";"156"
"Spandau";"Spandau";"f";"D";"95 und älter";"30"
"Spandau";"Haselhorst";"m";"A";"00_05";"12"
"Spandau";"Haselhorst";"m";"A";"05_10";"12"
"Spandau";"Haselhorst";"m";"A";"10_15";"31"
"Spandau";"Haselhorst";"m";"A";"15_20";"43"
"Spandau";"Haselhorst";"m";"A";"20_25";"50"
"Spandau";"Haselhorst";"m";"A";"25_30";"84"
"Spandau";"Haselhorst";"m";"A";"30_35";"97"
"Spandau";"Haselhorst";"m";"A";"35_40";"121"
"Spandau";"Haselhorst";"m";"A";"40_45";"71"
"Spandau";"Haselhorst";"m";"A";"45_50";"77"
"Spandau";"Haselhorst";"m";"A";"50_55";"61"
"Spandau";"Haselhorst";"m";"A";"55_60";"45"
"Spandau";"Haselhorst";"m";"A";"60_65";"36"
"Spandau";"Haselhorst";"m";"A";"65_70";"53"
"Spandau";"Haselhorst";"m";"A";"70_75";"21"
"Spandau";"Haselhorst";"m";"A";"75_80";"12"
"Spandau";"Haselhorst";"m";"D";"00_05";"301"
"Spandau";"Haselhorst";"m";"D";"05_10";"329"
"Spandau";"Haselhorst";"m";"D";"10_15";"300"
"Spandau";"Haselhorst";"m";"D";"15_20";"257"
"Spandau";"Haselhorst";"m";"D";"20_25";"323"
"Spandau";"Haselhorst";"m";"D";"25_30";"328"
"Spandau";"Haselhorst";"m";"D";"30_35";"360"
"Spandau";"Haselhorst";"m";"D";"35_40";"302"
"Spandau";"Haselhorst";"m";"D";"40_45";"417"
"Spandau";"Haselhorst";"m";"D";"45_50";"490"
"Spandau";"Haselhorst";"m";"D";"50_55";"429"
"Spandau";"Haselhorst";"m";"D";"55_60";"338"
"Spandau";"Haselhorst";"m";"D";"60_65";"371"
"Spandau";"Haselhorst";"m";"D";"65_70";"304"
"Spandau";"Haselhorst";"m";"D";"70_75";"375"
"Spandau";"Haselhorst";"m";"D";"75_80";"238"
"Spandau";"Haselhorst";"m";"D";"80_85";"127"
"Spandau";"Haselhorst";"m";"D";"85_90";"53"
"Spandau";"Haselhorst";"m";"D";"90_95";"15"
"Spandau";"Haselhorst";"f";"A";"00_05";"22"
"Spandau";"Haselhorst";"f";"A";"05_10";"22"
"Spandau";"Haselhorst";"f";"A";"10_15";"25"
"Spandau";"Haselhorst";"f";"A";"15_20";"31"
"Spandau";"Haselhorst";"f";"A";"20_25";"51"
"Spandau";"Haselhorst";"f";"A";"25_30";"95"
"Spandau";"Haselhorst";"f";"A";"30_35";"112"
"Spandau";"Haselhorst";"f";"A";"35_40";"144"
"Spandau";"Haselhorst";"f";"A";"40_45";"93"
"Spandau";"Haselhorst";"f";"A";"45_50";"86"
"Spandau";"Haselhorst";"f";"A";"50_55";"58"
"Spandau";"Haselhorst";"f";"A";"55_60";"62"
"Spandau";"Haselhorst";"f";"A";"60_65";"67"
"Spandau";"Haselhorst";"f";"A";"65_70";"27"
"Spandau";"Haselhorst";"f";"A";"70_75";"22"
"Spandau";"Haselhorst";"f";"A";"75_80";"11"
"Spandau";"Haselhorst";"f";"A";"80_85";"3"
"Spandau";"Haselhorst";"f";"A";"85_90";"3"
"Spandau";"Haselhorst";"f";"A";"90_95";"3"
"Spandau";"Haselhorst";"f";"D";"00_05";"315"
"Spandau";"Haselhorst";"f";"D";"05_10";"279"
"Spandau";"Haselhorst";"f";"D";"10_15";"278"
"Spandau";"Haselhorst";"f";"D";"15_20";"267"
"Spandau";"Haselhorst";"f";"D";"20_25";"339"
"Spandau";"Haselhorst";"f";"D";"25_30";"384"
"Spandau";"Haselhorst";"f";"D";"30_35";"351"
"Spandau";"Haselhorst";"f";"D";"35_40";"290"
"Spandau";"Haselhorst";"f";"D";"40_45";"367"
"Spandau";"Haselhorst";"f";"D";"45_50";"450"
"Spandau";"Haselhorst";"f";"D";"50_55";"472"
"Spandau";"Haselhorst";"f";"D";"55_60";"401"
"Spandau";"Haselhorst";"f";"D";"60_65";"437"
"Spandau";"Haselhorst";"f";"D";"65_70";"368"
"Spandau";"Haselhorst";"f";"D";"70_75";"438"
"Spandau";"Haselhorst";"f";"D";"75_80";"320"
"Spandau";"Haselhorst";"f";"D";"80_85";"252"
"Spandau";"Haselhorst";"f";"D";"85_90";"134"
"Spandau";"Haselhorst";"f";"D";"90_95";"56"
"Spandau";"Haselhorst";"f";"D";"95 und älter";"6"
"Spandau";"Siemensstadt";"m";"A";"00_05";"65"
"Spandau";"Siemensstadt";"m";"A";"05_10";"37"
"Spandau";"Siemensstadt";"m";"A";"10_15";"59"
"Spandau";"Siemensstadt";"m";"A";"15_20";"74"
"Spandau";"Siemensstadt";"m";"A";"20_25";"113"
"Spandau";"Siemensstadt";"m";"A";"25_30";"124"
"Spandau";"Siemensstadt";"m";"A";"30_35";"154"
"Spandau";"Siemensstadt";"m";"A";"35_40";"111"
"Spandau";"Siemensstadt";"m";"A";"40_45";"111"
"Spandau";"Siemensstadt";"m";"A";"45_50";"77"
"Spandau";"Siemensstadt";"m";"A";"50_55";"46"
"Spandau";"Siemensstadt";"m";"A";"55_60";"76"
"Spandau";"Siemensstadt";"m";"A";"60_65";"84"
"Spandau";"Siemensstadt";"m";"A";"65_70";"56"
"Spandau";"Siemensstadt";"m";"A";"70_75";"31"
"Spandau";"Siemensstadt";"m";"A";"75_80";"19"
"Spandau";"Siemensstadt";"m";"A";"80_85";"6"
"Spandau";"Siemensstadt";"m";"A";"95 und älter";"3"
"Spandau";"Siemensstadt";"m";"D";"00_05";"241"
"Spandau";"Siemensstadt";"m";"D";"05_10";"227"
"Spandau";"Siemensstadt";"m";"D";"10_15";"225"
"Spandau";"Siemensstadt";"m";"D";"15_20";"229"
"Spandau";"Siemensstadt";"m";"D";"20_25";"313"
"Spandau";"Siemensstadt";"m";"D";"25_30";"300"
"Spandau";"Siemensstadt";"m";"D";"30_35";"292"
"Spandau";"Siemensstadt";"m";"D";"35_40";"224"
"Spandau";"Siemensstadt";"m";"D";"40_45";"360"
"Spandau";"Siemensstadt";"m";"D";"45_50";"399"
"Spandau";"Siemensstadt";"m";"D";"50_55";"348"
"Spandau";"Siemensstadt";"m";"D";"55_60";"286"
"Spandau";"Siemensstadt";"m";"D";"60_65";"230"
"Spandau";"Siemensstadt";"m";"D";"65_70";"266"
"Spandau";"Siemensstadt";"m";"D";"70_75";"278"
"Spandau";"Siemensstadt";"m";"D";"75_80";"180"
"Spandau";"Siemensstadt";"m";"D";"80_85";"113"
"Spandau";"Siemensstadt";"m";"D";"85_90";"48"
"Spandau";"Siemensstadt";"m";"D";"90_95";"16"
"Spandau";"Siemensstadt";"m";"D";"95 und älter";"3"
"Spandau";"Siemensstadt";"f";"A";"00_05";"49"
"Spandau";"Siemensstadt";"f";"A";"05_10";"53"
"Spandau";"Siemensstadt";"f";"A";"10_15";"54"
"Spandau";"Siemensstadt";"f";"A";"15_20";"49"
"Spandau";"Siemensstadt";"f";"A";"20_25";"116"
"Spandau";"Siemensstadt";"f";"A";"25_30";"111"
"Spandau";"Siemensstadt";"f";"A";"30_35";"145"
"Spandau";"Siemensstadt";"f";"A";"35_40";"115"
"Spandau";"Siemensstadt";"f";"A";"40_45";"114"
"Spandau";"Siemensstadt";"f";"A";"45_50";"69"
"Spandau";"Siemensstadt";"f";"A";"50_55";"69"
"Spandau";"Siemensstadt";"f";"A";"55_60";"92"
"Spandau";"Siemensstadt";"f";"A";"60_65";"96"
"Spandau";"Siemensstadt";"f";"A";"65_70";"39"
"Spandau";"Siemensstadt";"f";"A";"70_75";"30"
"Spandau";"Siemensstadt";"f";"A";"75_80";"25"
"Spandau";"Siemensstadt";"f";"A";"80_85";"6"
"Spandau";"Siemensstadt";"f";"A";"85_90";"3"
"Spandau";"Siemensstadt";"f";"D";"00_05";"254"
"Spandau";"Siemensstadt";"f";"D";"05_10";"247"
"Spandau";"Siemensstadt";"f";"D";"10_15";"193"
"Spandau";"Siemensstadt";"f";"D";"15_20";"225"
"Spandau";"Siemensstadt";"f";"D";"20_25";"314"
"Spandau";"Siemensstadt";"f";"D";"25_30";"313"
"Spandau";"Siemensstadt";"f";"D";"30_35";"292"
"Spandau";"Siemensstadt";"f";"D";"35_40";"218"
"Spandau";"Siemensstadt";"f";"D";"40_45";"320"
"Spandau";"Siemensstadt";"f";"D";"45_50";"415"
"Spandau";"Siemensstadt";"f";"D";"50_55";"326"
"Spandau";"Siemensstadt";"f";"D";"55_60";"263"
"Spandau";"Siemensstadt";"f";"D";"60_65";"275"
"Spandau";"Siemensstadt";"f";"D";"65_70";"259"
"Spandau";"Siemensstadt";"f";"D";"70_75";"326"
"Spandau";"Siemensstadt";"f";"D";"75_80";"246"
"Spandau";"Siemensstadt";"f";"D";"80_85";"173"
"Spandau";"Siemensstadt";"f";"D";"85_90";"122"
"Spandau";"Siemensstadt";"f";"D";"90_95";"44"
"Spandau";"Siemensstadt";"f";"D";"95 und älter";"15"
"Spandau";"Staaken";"m";"A";"00_05";"42"
"Spandau";"Staaken";"m";"A";"05_10";"42"
"Spandau";"Staaken";"m";"A";"10_15";"74"
"Spandau";"Staaken";"m";"A";"15_20";"87"
"Spandau";"Staaken";"m";"A";"20_25";"114"
"Spandau";"Staaken";"m";"A";"25_30";"128"
"Spandau";"Staaken";"m";"A";"30_35";"176"
"Spandau";"Staaken";"m";"A";"35_40";"195"
"Spandau";"Staaken";"m";"A";"40_45";"190"
"Spandau";"Staaken";"m";"A";"45_50";"173"
"Spandau";"Staaken";"m";"A";"50_55";"145"
"Spandau";"Staaken";"m";"A";"55_60";"91"
"Spandau";"Staaken";"m";"A";"60_65";"82"
"Spandau";"Staaken";"m";"A";"65_70";"75"
"Spandau";"Staaken";"m";"A";"70_75";"62"
"Spandau";"Staaken";"m";"A";"75_80";"25"
"Spandau";"Staaken";"m";"A";"80_85";"15"
"Spandau";"Staaken";"m";"D";"00_05";"984"
"Spandau";"Staaken";"m";"D";"05_10";"991"
"Spandau";"Staaken";"m";"D";"10_15";"1140"
"Spandau";"Staaken";"m";"D";"15_20";"1271"
"Spandau";"Staaken";"m";"D";"20_25";"1134"
"Spandau";"Staaken";"m";"D";"25_30";"953"
"Spandau";"Staaken";"m";"D";"30_35";"889"
"Spandau";"Staaken";"m";"D";"35_40";"803"
"Spandau";"Staaken";"m";"D";"40_45";"1276"
"Spandau";"Staaken";"m";"D";"45_50";"1706"
"Spandau";"Staaken";"m";"D";"50_55";"1408"
"Spandau";"Staaken";"m";"D";"55_60";"1175"
"Spandau";"Staaken";"m";"D";"60_65";"1223"
"Spandau";"Staaken";"m";"D";"65_70";"1161"
"Spandau";"Staaken";"m";"D";"70_75";"1332"
"Spandau";"Staaken";"m";"D";"75_80";"754"
"Spandau";"Staaken";"m";"D";"80_85";"373"
"Spandau";"Staaken";"m";"D";"85_90";"138"
"Spandau";"Staaken";"m";"D";"90_95";"37"
"Spandau";"Staaken";"m";"D";"95 und älter";"16"
"Spandau";"Staaken";"f";"A";"00_05";"39"
"Spandau";"Staaken";"f";"A";"05_10";"36"
"Spandau";"Staaken";"f";"A";"10_15";"73"
"Spandau";"Staaken";"f";"A";"15_20";"100"
"Spandau";"Staaken";"f";"A";"20_25";"108"
"Spandau";"Staaken";"f";"A";"25_30";"160"
"Spandau";"Staaken";"f";"A";"30_35";"196"
"Spandau";"Staaken";"f";"A";"35_40";"226"
"Spandau";"Staaken";"f";"A";"40_45";"178"
"Spandau";"Staaken";"f";"A";"45_50";"164"
"Spandau";"Staaken";"f";"A";"50_55";"127"
"Spandau";"Staaken";"f";"A";"55_60";"106"
"Spandau";"Staaken";"f";"A";"60_65";"125"
"Spandau";"Staaken";"f";"A";"65_70";"62"
"Spandau";"Staaken";"f";"A";"70_75";"60"
"Spandau";"Staaken";"f";"A";"75_80";"15"
"Spandau";"Staaken";"f";"A";"80_85";"15"
"Spandau";"Staaken";"f";"A";"85_90";"3"
"Spandau";"Staaken";"f";"A";"90_95";"6"
"Spandau";"Staaken";"f";"D";"00_05";"914"
"Spandau";"Staaken";"f";"D";"05_10";"913"
"Spandau";"Staaken";"f";"D";"10_15";"1096"
"Spandau";"Staaken";"f";"D";"15_20";"1128"
"Spandau";"Staaken";"f";"D";"20_25";"1118"
"Spandau";"Staaken";"f";"D";"25_30";"923"
"Spandau";"Staaken";"f";"D";"30_35";"907"
"Spandau";"Staaken";"f";"D";"35_40";"976"
"Spandau";"Staaken";"f";"D";"40_45";"1389"
"Spandau";"Staaken";"f";"D";"45_50";"1823"
"Spandau";"Staaken";"f";"D";"50_55";"1415"
"Spandau";"Staaken";"f";"D";"55_60";"1260"
"Spandau";"Staaken";"f";"D";"60_65";"1380"
"Spandau";"Staaken";"f";"D";"65_70";"1290"
"Spandau";"Staaken";"f";"D";"70_75";"1595"
"Spandau";"Staaken";"f";"D";"75_80";"1037"
"Spandau";"Staaken";"f";"D";"80_85";"595"
"Spandau";"Staaken";"f";"D";"85_90";"343"
"Spandau";"Staaken";"f";"D";"90_95";"144"
"Spandau";"Staaken";"f";"D";"95 und älter";"41"
"Spandau";"Gatow";"m";"A";"00_05";"3"
"Spandau";"Gatow";"m";"A";"15_20";"6"
"Spandau";"Gatow";"m";"A";"25_30";"3"
"Spandau";"Gatow";"m";"A";"40_45";"3"
"Spandau";"Gatow";"m";"A";"45_50";"6"
"Spandau";"Gatow";"m";"A";"50_55";"6"
"Spandau";"Gatow";"m";"A";"55_60";"3"
"Spandau";"Gatow";"m";"A";"60_65";"6"
"Spandau";"Gatow";"m";"A";"65_70";"3"
"Spandau";"Gatow";"m";"A";"70_75";"3"
"Spandau";"Gatow";"m";"A";"85_90";"3"
"Spandau";"Gatow";"m";"D";"00_05";"71"
"Spandau";"Gatow";"m";"D";"05_10";"84"
"Spandau";"Gatow";"m";"D";"10_15";"111"
"Spandau";"Gatow";"m";"D";"15_20";"106"
"Spandau";"Gatow";"m";"D";"20_25";"104"
"Spandau";"Gatow";"m";"D";"25_30";"57"
"Spandau";"Gatow";"m";"D";"30_35";"43"
"Spandau";"Gatow";"m";"D";"35_40";"52"
"Spandau";"Gatow";"m";"D";"40_45";"125"
"Spandau";"Gatow";"m";"D";"45_50";"138"
"Spandau";"Gatow";"m";"D";"50_55";"139"
"Spandau";"Gatow";"m";"D";"55_60";"122"
"Spandau";"Gatow";"m";"D";"60_65";"156"
"Spandau";"Gatow";"m";"D";"65_70";"176"
"Spandau";"Gatow";"m";"D";"70_75";"155"
"Spandau";"Gatow";"m";"D";"75_80";"80"
"Spandau";"Gatow";"m";"D";"80_85";"44"
"Spandau";"Gatow";"m";"D";"85_90";"25"
"Spandau";"Gatow";"m";"D";"90_95";"6"
"Spandau";"Gatow";"m";"D";"95 und älter";"3"
"Spandau";"Gatow";"f";"A";"05_10";"6"
"Spandau";"Gatow";"f";"A";"10_15";"6"
"Spandau";"Gatow";"f";"A";"20_25";"6"
"Spandau";"Gatow";"f";"A";"25_30";"3"
"Spandau";"Gatow";"f";"A";"30_35";"4"
"Spandau";"Gatow";"f";"A";"35_40";"12"
"Spandau";"Gatow";"f";"A";"40_45";"9"
"Spandau";"Gatow";"f";"A";"45_50";"6"
"Spandau";"Gatow";"f";"A";"50_55";"13"
"Spandau";"Gatow";"f";"A";"55_60";"6"
"Spandau";"Gatow";"f";"A";"60_65";"6"
"Spandau";"Gatow";"f";"A";"65_70";"3"
"Spandau";"Gatow";"f";"A";"75_80";"3"
"Spandau";"Gatow";"f";"A";"80_85";"7"
"Spandau";"Gatow";"f";"D";"00_05";"41"
"Spandau";"Gatow";"f";"D";"05_10";"68"
"Spandau";"Gatow";"f";"D";"10_15";"93"
"Spandau";"Gatow";"f";"D";"15_20";"97"
"Spandau";"Gatow";"f";"D";"20_25";"75"
"Spandau";"Gatow";"f";"D";"25_30";"39"
"Spandau";"Gatow";"f";"D";"30_35";"44"
"Spandau";"Gatow";"f";"D";"35_40";"67"
"Spandau";"Gatow";"f";"D";"40_45";"129"
"Spandau";"Gatow";"f";"D";"45_50";"158"
"Spandau";"Gatow";"f";"D";"50_55";"153"
"Spandau";"Gatow";"f";"D";"55_60";"175"
"Spandau";"Gatow";"f";"D";"60_65";"156"
"Spandau";"Gatow";"f";"D";"65_70";"150"
"Spandau";"Gatow";"f";"D";"70_75";"129"
"Spandau";"Gatow";"f";"D";"75_80";"92"
"Spandau";"Gatow";"f";"D";"80_85";"67"
"Spandau";"Gatow";"f";"D";"85_90";"29"
"Spandau";"Gatow";"f";"D";"90_95";"18"
"Spandau";"Gatow";"f";"D";"95 und älter";"10"
"Spandau";"Kladow";"m";"A";"05_10";"3"
"Spandau";"Kladow";"m";"A";"10_15";"10"
"Spandau";"Kladow";"m";"A";"15_20";"3"
"Spandau";"Kladow";"m";"A";"20_25";"10"
"Spandau";"Kladow";"m";"A";"25_30";"9"
"Spandau";"Kladow";"m";"A";"30_35";"12"
"Spandau";"Kladow";"m";"A";"35_40";"16"
"Spandau";"Kladow";"m";"A";"40_45";"18"
"Spandau";"Kladow";"m";"A";"45_50";"49"
"Spandau";"Kladow";"m";"A";"50_55";"21"
"Spandau";"Kladow";"m";"A";"55_60";"21"
"Spandau";"Kladow";"m";"A";"60_65";"12"
"Spandau";"Kladow";"m";"A";"65_70";"15"
"Spandau";"Kladow";"m";"A";"70_75";"12"
"Spandau";"Kladow";"m";"A";"75_80";"9"
"Spandau";"Kladow";"m";"A";"80_85";"6"
"Spandau";"Kladow";"m";"D";"00_05";"257"
"Spandau";"Kladow";"m";"D";"05_10";"369"
"Spandau";"Kladow";"m";"D";"10_15";"441"
"Spandau";"Kladow";"m";"D";"15_20";"362"
"Spandau";"Kladow";"m";"D";"20_25";"313"
"Spandau";"Kladow";"m";"D";"25_30";"183"
"Spandau";"Kladow";"m";"D";"30_35";"205"
"Spandau";"Kladow";"m";"D";"35_40";"253"
"Spandau";"Kladow";"m";"D";"40_45";"459"
"Spandau";"Kladow";"m";"D";"45_50";"604"
"Spandau";"Kladow";"m";"D";"50_55";"548"
"Spandau";"Kladow";"m";"D";"55_60";"481"
"Spandau";"Kladow";"m";"D";"60_65";"578"
"Spandau";"Kladow";"m";"D";"65_70";"559"
"Spandau";"Kladow";"m";"D";"70_75";"549"
"Spandau";"Kladow";"m";"D";"75_80";"277"
"Spandau";"Kladow";"m";"D";"80_85";"171"
"Spandau";"Kladow";"m";"D";"85_90";"64"
"Spandau";"Kladow";"m";"D";"90_95";"25"
"Spandau";"Kladow";"m";"D";"95 und älter";"9"
"Spandau";"Kladow";"f";"A";"00_05";"3"
"Spandau";"Kladow";"f";"A";"05_10";"3"
"Spandau";"Kladow";"f";"A";"10_15";"6"
"Spandau";"Kladow";"f";"A";"15_20";"22"
"Spandau";"Kladow";"f";"A";"20_25";"18"
"Spandau";"Kladow";"f";"A";"25_30";"13"
"Spandau";"Kladow";"f";"A";"30_35";"29"
"Spandau";"Kladow";"f";"A";"35_40";"39"
"Spandau";"Kladow";"f";"A";"40_45";"33"
"Spandau";"Kladow";"f";"A";"45_50";"34"
"Spandau";"Kladow";"f";"A";"50_55";"28"
"Spandau";"Kladow";"f";"A";"55_60";"19"
"Spandau";"Kladow";"f";"A";"60_65";"21"
"Spandau";"Kladow";"f";"A";"65_70";"21"
"Spandau";"Kladow";"f";"A";"70_75";"9"
"Spandau";"Kladow";"f";"A";"80_85";"3"
"Spandau";"Kladow";"f";"D";"00_05";"256"
"Spandau";"Kladow";"f";"D";"05_10";"331"
"Spandau";"Kladow";"f";"D";"10_15";"376"
"Spandau";"Kladow";"f";"D";"15_20";"347"
"Spandau";"Kladow";"f";"D";"20_25";"235"
"Spandau";"Kladow";"f";"D";"25_30";"170"
"Spandau";"Kladow";"f";"D";"30_35";"244"
"Spandau";"Kladow";"f";"D";"35_40";"326"
"Spandau";"Kladow";"f";"D";"40_45";"516"
"Spandau";"Kladow";"f";"D";"45_50";"622"
"Spandau";"Kladow";"f";"D";"50_55";"577"
"Spandau";"Kladow";"f";"D";"55_60";"495"
"Spandau";"Kladow";"f";"D";"60_65";"578"
"Spandau";"Kladow";"f";"D";"65_70";"545"
"Spandau";"Kladow";"f";"D";"70_75";"535"
"Spandau";"Kladow";"f";"D";"75_80";"269"
"Spandau";"Kladow";"f";"D";"80_85";"161"
"Spandau";"Kladow";"f";"D";"85_90";"140"
"Spandau";"Kladow";"f";"D";"90_95";"55"
"Spandau";"Kladow";"f";"D";"95 und älter";"10"
"Spandau";"Hakenfelde";"m";"A";"00_05";"68"
"Spandau";"Hakenfelde";"m";"A";"05_10";"43"
"Spandau";"Hakenfelde";"m";"A";"10_15";"50"
"Spandau";"Hakenfelde";"m";"A";"15_20";"61"
"Spandau";"Hakenfelde";"m";"A";"20_25";"76"
"Spandau";"Hakenfelde";"m";"A";"25_30";"104"
"Spandau";"Hakenfelde";"m";"A";"30_35";"143"
"Spandau";"Hakenfelde";"m";"A";"35_40";"168"
"Spandau";"Hakenfelde";"m";"A";"40_45";"145"
"Spandau";"Hakenfelde";"m";"A";"45_50";"110"
"Spandau";"Hakenfelde";"m";"A";"50_55";"74"
"Spandau";"Hakenfelde";"m";"A";"55_60";"75"
"Spandau";"Hakenfelde";"m";"A";"60_65";"52"
"Spandau";"Hakenfelde";"m";"A";"65_70";"48"
"Spandau";"Hakenfelde";"m";"A";"70_75";"29"
"Spandau";"Hakenfelde";"m";"A";"75_80";"18"
"Spandau";"Hakenfelde";"m";"A";"80_85";"9"
"Spandau";"Hakenfelde";"m";"A";"85_90";"6"
"Spandau";"Hakenfelde";"m";"A";"90_95";"3"
"Spandau";"Hakenfelde";"m";"D";"00_05";"518"
"Spandau";"Hakenfelde";"m";"D";"05_10";"519"
"Spandau";"Hakenfelde";"m";"D";"10_15";"529"
"Spandau";"Hakenfelde";"m";"D";"15_20";"520"
"Spandau";"Hakenfelde";"m";"D";"20_25";"737"
"Spandau";"Hakenfelde";"m";"D";"25_30";"721"
"Spandau";"Hakenfelde";"m";"D";"30_35";"639"
"Spandau";"Hakenfelde";"m";"D";"35_40";"550"
"Spandau";"Hakenfelde";"m";"D";"40_45";"753"
"Spandau";"Hakenfelde";"m";"D";"45_50";"988"
"Spandau";"Hakenfelde";"m";"D";"50_55";"842"
"Spandau";"Hakenfelde";"m";"D";"55_60";"802"
"Spandau";"Hakenfelde";"m";"D";"60_65";"806"
"Spandau";"Hakenfelde";"m";"D";"65_70";"714"
"Spandau";"Hakenfelde";"m";"D";"70_75";"780"
"Spandau";"Hakenfelde";"m";"D";"75_80";"492"
"Spandau";"Hakenfelde";"m";"D";"80_85";"310"
"Spandau";"Hakenfelde";"m";"D";"85_90";"200"
"Spandau";"Hakenfelde";"m";"D";"90_95";"52"
"Spandau";"Hakenfelde";"m";"D";"95 und älter";"9"
"Spandau";"Hakenfelde";"f";"A";"00_05";"24"
"Spandau";"Hakenfelde";"f";"A";"05_10";"42"
"Spandau";"Hakenfelde";"f";"A";"10_15";"76"
"Spandau";"Hakenfelde";"f";"A";"15_20";"40"
"Spandau";"Hakenfelde";"f";"A";"20_25";"90"
"Spandau";"Hakenfelde";"f";"A";"25_30";"108"
"Spandau";"Hakenfelde";"f";"A";"30_35";"147"
"Spandau";"Hakenfelde";"f";"A";"35_40";"170"
"Spandau";"Hakenfelde";"f";"A";"40_45";"140"
"Spandau";"Hakenfelde";"f";"A";"45_50";"105"
"Spandau";"Hakenfelde";"f";"A";"50_55";"94"
"Spandau";"Hakenfelde";"f";"A";"55_60";"87"
"Spandau";"Hakenfelde";"f";"A";"60_65";"98"
"Spandau";"Hakenfelde";"f";"A";"65_70";"42"
"Spandau";"Hakenfelde";"f";"A";"70_75";"25"
"Spandau";"Hakenfelde";"f";"A";"75_80";"24"
"Spandau";"Hakenfelde";"f";"A";"80_85";"24"
"Spandau";"Hakenfelde";"f";"A";"85_90";"3"
"Spandau";"Hakenfelde";"f";"A";"90_95";"3"
"Spandau";"Hakenfelde";"f";"D";"00_05";"479"
"Spandau";"Hakenfelde";"f";"D";"05_10";"480"
"Spandau";"Hakenfelde";"f";"D";"10_15";"510"
"Spandau";"Hakenfelde";"f";"D";"15_20";"507"
"Spandau";"Hakenfelde";"f";"D";"20_25";"707"
"Spandau";"Hakenfelde";"f";"D";"25_30";"770"
"Spandau";"Hakenfelde";"f";"D";"30_35";"555"
"Spandau";"Hakenfelde";"f";"D";"35_40";"539"
"Spandau";"Hakenfelde";"f";"D";"40_45";"702"
"Spandau";"Hakenfelde";"f";"D";"45_50";"968"
"Spandau";"Hakenfelde";"f";"D";"50_55";"919"
"Spandau";"Hakenfelde";"f";"D";"55_60";"828"
"Spandau";"Hakenfelde";"f";"D";"60_65";"771"
"Spandau";"Hakenfelde";"f";"D";"65_70";"755"
"Spandau";"Hakenfelde";"f";"D";"70_75";"1020"
"Spandau";"Hakenfelde";"f";"D";"75_80";"744"
"Spandau";"Hakenfelde";"f";"D";"80_85";"587"
"Spandau";"Hakenfelde";"f";"D";"85_90";"555"
"Spandau";"Hakenfelde";"f";"D";"90_95";"318"
